"UnderAttack","_availability","_confidentiality","_integrity","tick"
"false","true","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",342.0
"true","false","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",342.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"true","false","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",343.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"true","false","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",344.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"true","false","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",345.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"true","false","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",346.0
"false","true","true","true",347.0
